ID,Marital Status,Gender,Yearly Income,Children,Education,Occupation,Home Owner,Cars,Commute Distance,Region,Age,BikeBuyer,Scored Labels,Scored Probabilities,ID (2),Latitude,Longitude,City,Zip Code,Country
21076,Single,Male,10000,2,Partial High School,Manual,Yes,2,0-1 Miles,Europe,41,No,No,0.000440885283751413,21076,85.53226,115.5007,Berlin,99249,Germany
16326,Single,Male,10000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,33,No,No,0.000367418659152463,16326,-12.89764,23.83075,Rueil-Malmaison,51221,France
15703,Married,Female,80000,2,High School,Professional,Yes,2,10+ Miles,Europe,55,No,No,0.000309385970467702,15703,-9.8036,-82.09185,Milford Haven,EK1L 2AB,United Kingdom
27840,Single,Male,10000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,33,No,No,0.000106381310615689,27840,-30.10936,149.60084,Berlin,86191,Germany
12724,Single,Male,20000,0,Partial High School,Manual,No,2,1-2 Miles,Europe,26,No,No,0.00197502551600337,12724,-16.28866,-53.08453,Besan�on,6044,France
18178,Married,Female,160000,5,Partial College,Management,Yes,3,10+ Miles,Europe,56,No,No,0.000309891533106565,18178,53.86968,-53.42707,Perpignan,44141,France
24872,Single,Female,90000,1,High School,Management,Yes,3,10+ Miles,Europe,56,No,No,0.000514303450472653,24872,-7.31425,-177.49988,Hamburg,15603,Germany
11556,Married,Male,20000,1,Partial College,Manual,Yes,1,2-5 Miles,Europe,39,No,No,0.0862704589962959,11556,-54.09703,52.08398,Watford,NE67 6VR,United Kingdom
23981,Married,Male,10000,0,Partial College,Manual,Yes,0,1-2 Miles,Europe,50,No,No,0.000133755544084124,23981,42.57769,-36.0859,Delmenhorst,62907,Germany
17083,Single,Female,30000,0,Partial College,Clerical,Yes,1,2-5 Miles,Europe,32,No,No,0.00297993258573115,17083,-66.92948,-106.79968,Alloa,D40 9CG,United Kingdom
16390,Single,Male,30000,1,Bachelors,Clerical,No,0,0-1 Miles,Europe,38,Yes,No,0.0117355631664395,16390,-26.63413,160.75152,Cherbourg-Octeville,38661,France
16036,Married,Female,10000,0,Bachelors,Manual,Yes,0,0-1 Miles,Europe,44,No,No,0.000413504370953888,16036,10.08735,131.25978,Vannes,91380,France
11580,Married,Male,30000,0,Bachelors,Skilled Manual,Yes,1,2-5 Miles,Europe,73,No,No,0.000363342056516558,11580,-84.7369,54.59503,Glossop,S2 3DA,United Kingdom
24862,Married,Female,100000,4,Bachelors,Management,No,3,2-5 Miles,Europe,53,No,No,0.000175665278220549,24862,-29.11607,119.03421,Asni�res-sur-Seine,99268,France
20554,Married,Female,120000,4,High School,Professional,Yes,4,5-10 Miles,Europe,50,No,No,0.000650679983664304,20554,-20.51471,-12.92763,St. Neots,HI86 4AZ,United Kingdom
20909,Single,Female,10000,2,Partial High School,Manual,Yes,2,0-1 Miles,Europe,43,No,No,0.00438311137259007,20909,-68.20806,-81.96562,Blankenfelde-Mahlow,73217,Germany
17197,Single,Female,90000,0,Partial College,Professional,Yes,2,10+ Miles,Europe,62,No,No,0.00106723653152585,17197,-15.82839,78.83486,Talgarth,JV4 9BZ,United Kingdom
27958,Single,Male,150000,5,Bachelors,Management,No,3,10+ Miles,Europe,55,No,No,0.00861815828830004,27958,-11.12305,171.19363,Rodgau,98817,Germany
18153,Married,Female,100000,3,Bachelors,Management,Yes,4,10+ Miles,Europe,60,No,No,0.000507470045704395,18153,-57.51672,-174.84588,Cardigan,L4 8TH,United Kingdom
12258,Married,Female,30000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,45,No,No,0.0143491914495826,12258,-6.83071,-1.90477,Freital,78891,Germany
23634,Married,Male,130000,5,High School,Management,No,4,10+ Miles,Europe,57,No,No,6.66138157612295E-06,23634,-61.67071,-68.85221,Brive-la-Gaillarde,48057,France
19444,Married,Female,10000,2,High School,Manual,No,1,0-1 Miles,Europe,38,No,No,0.0105091966688633,19444,1.77037,165.92912,Bremerhaven,41671,Germany
17801,Single,Female,20000,2,High School,Manual,Yes,1,0-1 Miles,Europe,41,No,No,0.00894347298890352,17801,-79.76688,-146.91923,Stockton-on-Tees,GM95 6LQ,United Kingdom
18631,Single,Female,20000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,35,No,No,0.000265516777290031,18631,22.62752,-58.51469,Ludwigsburg,35402,Germany
16456,Single,Male,20000,0,High School,Manual,No,1,5-10 Miles,Europe,31,No,No,0.000133646637550555,16456,-11.52302,150.67167,Buckingham,MA03 1LB,United Kingdom
18156,Married,Female,80000,2,Partial College,Professional,Yes,2,10+ Miles,Europe,53,No,No,0.000259463209658861,18156,-14.19848,35.48915,B�thune,47530,France
24859,Single,Male,130000,5,High School,Professional,No,0,5-10 Miles,Europe,52,No,No,0.00567046366631985,24859,3.13237,87.90385,Cuxhaven,79550,Germany
27173,Married,Female,10000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,34,No,No,2.05659707717132E-05,27173,-13.45468,-78.81708,Salon-de-Provence,43707,France
21510,Married,Female,80000,2,Partial College,Professional,No,1,2-5 Miles,Europe,51,No,No,0.00161535921506584,21510,-75.49109,78.35791,M�con,33055,France
16568,Married,Female,40000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,84,No,No,0.00074713077628985,16568,5.59916,115.9312,Erlangen,31380,Germany
14188,Married,Female,80000,1,High School,Professional,Yes,3,10+ Miles,Europe,55,No,No,0.00028781546279788,14188,60.0713,-13.47896,G?strow,20078,Germany
12598,Married,Female,30000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,46,No,No,0.00272506033070385,12598,2.59478,-168.25964,Oranienburg,60461,Germany
21063,Married,Male,10000,4,Partial High School,Manual,No,2,0-1 Miles,Europe,40,No,No,0.00203828327357769,21063,25.67368,-59.08416,�pinal,7960,France
11589,Married,Female,40000,0,Bachelors,Skilled Manual,Yes,0,0-1 Miles,Europe,42,No,No,0.0985242873430252,11589,56.61216,-22.68411,St. Clears,W0I 8AN,United Kingdom
27336,Single,Male,120000,5,High School,Management,Yes,4,10+ Miles,Europe,59,No,No,0.000174211440025829,27336,-37.51133,-170.75515,Vitrolles,88402,France
27939,Married,Male,130000,4,Partial College,Professional,No,4,5-10 Miles,Europe,60,No,No,6.92854227963835E-05,27939,-85.01402,172.50464,Caen,92328,France
27937,Single,Female,90000,0,Partial College,Professional,No,2,2-5 Miles,Europe,61,Yes,No,0.00805258471518755,27937,-7.89522,1.74418,Tournefeuille,50540,France
20798,Married,Male,10000,0,Bachelors,Manual,Yes,0,0-1 Miles,Europe,48,No,No,4.84075462736655E-05,20798,79.7339,81.87057,Neuss,80479,Germany
28522,Married,Female,60000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,Europe,37,Yes,Yes,0.999950587749481,28522,32.18985,-81.35413,Bremerhaven,18271,Germany
24853,Single,Male,80000,2,Partial College,Professional,Yes,1,10+ Miles,Europe,52,No,No,0.00213873665779829,24853,-21.64451,-118.27495,Quimper,83109,France
12744,Single,Female,40000,2,Partial College,Clerical,Yes,0,0-1 Miles,Europe,33,No,No,0.00150413939263672,12744,38.32484,-75.59506,Haverhill,YI92 9JM,United Kingdom
22386,Married,Male,20000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,71,No,No,1.44694286063896E-05,22386,63.79877,4.94424,Tongue,Z8Y 7ZV,United Kingdom
22818,Married,Female,150000,4,Graduate Degree,Management,Yes,4,5-10 Miles,Europe,60,No,No,0.000298792583635077,22818,-36.21204,-60.57163,Sarreguemines,17326,France
24187,Single,Female,30000,0,Graduate Degree,Clerical,No,0,0-1 Miles,Europe,46,Yes,Yes,0.762597441673279,24187,13.10526,-130.87407,Stirling,WK19 7QH,United Kingdom
22705,Single,Female,20000,0,Partial High School,Manual,No,1,2-5 Miles,Europe,30,No,No,0.000331870483933017,22705,-39.71276,-149.54142,Chester,T25 3DA,United Kingdom
11442,Married,Male,90000,0,Partial High School,Skilled Manual,Yes,2,10+ Miles,Europe,58,No,No,0.00155008397996426,11442,73.25631,-35.50667,Cottbus,33234,Germany
15615,Single,Female,30000,0,High School,Manual,No,1,2-5 Miles,Europe,33,No,No,0.000434070418123156,15615,65.33746,-81.44711,G?rlitz,93524,Germany
26830,Married,Male,30000,1,Bachelors,Clerical,Yes,1,2-5 Miles,Europe,40,Yes,Yes,0.782777965068817,26830,31.35274,113.90765,Montigny-l�s-Metz,25744,France
14929,Married,Male,30000,1,Bachelors,Clerical,Yes,0,2-5 Miles,Europe,38,Yes,No,0.271833032369614,14929,-80.99576,111.08367,Bastia,81309,France
22419,Single,Male,10000,1,High School,Manual,No,1,2-5 Miles,Europe,47,No,No,0.000137564449687488,22419,6.65263,-163.87255,Motherwell,U63 1GT,United Kingdom
16191,Single,Female,30000,0,High School,Manual,Yes,1,2-5 Miles,Europe,28,No,No,0.00174649304244667,16191,17.58605,-169.5641,Eisenh?ttenstadt,65749,Germany
24096,Married,Female,30000,0,Bachelors,Skilled Manual,Yes,1,2-5 Miles,Europe,72,No,No,0.00487671745941043,24096,41.99274,167.73579,Kilmarnock,O1 6YB,United Kingdom
17880,Married,Female,20000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,44,No,No,0.00167808774858713,17880,-76.78153,154.38278,Krefeld,98113,Germany
11576,Married,Male,30000,1,Bachelors,Skilled Manual,Yes,2,0-1 Miles,Europe,41,Yes,No,0.192633390426636,11576,29.51012,75.96022,Nevers,31619,France
22424,Single,Male,20000,0,Partial College,Manual,Yes,1,2-5 Miles,Europe,48,No,No,0.00653276965022087,22424,81.84403,-147.99092,Bremen,5746,Germany
26410,Single,Male,90000,1,High School,Management,Yes,3,10+ Miles,Europe,56,No,No,0.000299664097838104,26410,-42.93747,-159.11931,Neustadt am R?benberge,21020,Germany
26872,Married,Male,30000,3,Partial College,Clerical,Yes,3,0-1 Miles,Europe,28,No,No,8.70517396833748E-05,26872,33.52346,-58.95707,Kinross,R24 3PK,United Kingdom
16193,Single,Male,30000,0,High School,Manual,No,1,1-2 Miles,Europe,28,No,No,0.000270117860054597,16193,57.17255,-104.86173,K?nigs Wusterhausen,33518,Germany
24878,Married,Female,90000,1,High School,Management,Yes,3,10+ Miles,Europe,58,No,No,7.98481996753253E-05,24878,8.04449,-54.16112,Germersheim,3798,Germany
13831,Single,Male,20000,0,High School,Manual,Yes,1,2-5 Miles,Europe,30,No,No,0.0230788942426443,13831,40.32838,-103.97271,Crieff,DN74 8GC,United Kingdom
17092,Married,Male,40000,1,Bachelors,Skilled Manual,Yes,0,1-2 Miles,Europe,32,No,No,0.244435355067253,17092,26.74403,-94.56321,Langen,71287,Germany
28886,Married,Male,100000,3,High School,Professional,Yes,4,10+ Miles,Europe,51,No,No,1.3906317690271E-05,28886,16.61162,97.18498,Tours,56082,France
21868,Married,Female,100000,4,High School,Management,Yes,4,10+ Miles,Europe,59,No,No,0.000208582627237774,21868,0.40505,-123.21651,Berlin,39803,Germany
23748,Single,Female,30000,0,Partial College,Clerical,No,1,2-5 Miles,Europe,28,No,No,0.0018472591182217,23748,-10.40851,92.63253,Le Mans,67274,France
24119,Single,Male,30000,0,Partial College,Clerical,No,1,2-5 Miles,Europe,29,No,No,0.00218568253330886,24119,72.1492,-176.78857,Castletown,R2R 4HB,United Kingdom
23631,Single,Male,80000,1,High School,Management,No,3,5-10 Miles,Europe,57,No,No,0.00110995664726943,23631,38.68928,-68.41469,Orl�ans,18565,France
24147,Married,Female,20000,0,Graduate Degree,Clerical,No,0,0-1 Miles,Europe,71,No,No,1.79047292476753E-05,24147,-52.80358,-11.95573,Cherbourg-Octeville,99822,France
25515,Single,Female,20000,0,High School,Manual,No,1,5-10 Miles,Europe,29,No,No,7.24167466614745E-06,25515,2.53997,37.04383,Wittenberg,59910,Germany
16574,Single,Male,20000,1,Partial College,Manual,No,0,1-2 Miles,Europe,38,No,No,0.199692666530609,16574,17.00524,-70.85258,Auldearn,V98 4FW,United Kingdom
24877,Married,Female,80000,1,High School,Management,Yes,4,10+ Miles,Europe,58,No,No,0.000158551163622178,24877,-46.53981,-51.15946,Sangerhausen,88880,Germany
26852,Married,Female,20000,3,High School,Manual,Yes,2,0-1 Miles,Europe,43,No,No,0.00024062096781563,26852,37.7214,-4.94273,Bautzen,41509,Germany
29424,Married,Male,10000,0,Partial High School,Manual,Yes,2,0-1 Miles,Europe,32,No,No,7.53801532482612E-06,29424,43.03843,163.77749,Oberursel,81959,Germany
23598,Single,Female,150000,3,Partial College,Professional,No,4,5-10 Miles,Europe,48,No,No,0.000687232473865151,23598,-3.47586,63.27941,Thurso,Z7F 2EO,United Kingdom
14821,Married,Male,40000,0,Bachelors,Skilled Manual,Yes,0,0-1 Miles,Europe,42,No,No,0.00729531515389681,14821,0.13858,63.07996,Sudbury,N0Z 1WK,United Kingdom
28920,Single,Female,120000,5,High School,Management,No,4,10+ Miles,Europe,59,No,No,7.79767015046673E-06,28920,4.27755,-132.59971,Friedrichshafen,31173,Germany
19077,Married,Male,110000,5,High School,Management,Yes,3,10+ Miles,Europe,58,No,No,0.00324729015119374,19077,69.71411,116.24387,Cherbourg-Octeville,26541,France
11438,Married,Female,130000,5,High School,Management,Yes,4,0-1 Miles,Europe,57,No,No,0.000106190454971511,11438,56.85502,166.44643,Balfour,X4 2IH,United Kingdom
12595,Single,Male,30000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,45,No,No,0.00639060465618968,12595,-88.83562,91.01994,Versailles,91532,France
19448,Single,Female,20000,1,Partial College,Manual,No,1,0-1 Miles,Europe,39,Yes,Yes,0.959803760051727,19448,56.85716,-166.52054,Ch�teauroux,77193,France
28919,Married,Female,90000,0,Partial High School,Skilled Manual,Yes,2,10+ Miles,Europe,59,No,No,1.53516048158053E-05,28919,13.61793,-46.73237,Bloxham,YM42 0BJ,United Kingdom
13555,Married,Female,40000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,37,Yes,Yes,0.993559122085571,13555,6.63573,-72.33201,Barrhead,IY22 7WZ,United Kingdom
13786,Single,Male,30000,1,Bachelors,Clerical,No,1,1-2 Miles,Europe,40,No,No,0.00239107524976134,13786,70.67056,157.94424,Chartres,93712,France
20929,Single,Male,30000,3,Partial College,Clerical,Yes,2,0-1 Miles,Europe,27,No,No,0.0010539754293859,20929,14.74439,103.88136,Loughborough,SJ7 7HZ,United Kingdom
24864,Married,Male,90000,1,Partial College,Professional,Yes,2,10+ Miles,Europe,54,No,No,7.5958225352224E-05,24864,-88.82445,79.27819,Ch�tellerault,46737,France
17881,Married,Female,20000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,45,No,No,0.00151120009832084,17881,78.69606,128.0188,Clovenfords,A2 4BT,United Kingdom
12642,Married,Male,100000,4,High School,Professional,Yes,3,2-5 Miles,Europe,52,No,No,0.0035449496936053,12642,-64.98041,56.04255,K?then,46355,Germany
13764,Married,Female,20000,1,Partial College,Manual,Yes,1,2-5 Miles,Europe,38,No,No,0.00196106405928731,13764,12.66362,26.17692,Senftenberg,71625,Germany
22661,Married,Female,30000,1,Bachelors,Skilled Manual,Yes,2,0-1 Miles,Europe,42,No,No,0.0288345776498318,22661,55.01521,32.67569,Berlin,88735,Germany
26889,Single,Female,20000,0,Partial High School,Manual,No,1,5-10 Miles,Europe,32,No,No,1.52810589497676E-05,26889,48.87438,123.54041,W?rzburg,27281,Germany
22802,Single,Female,120000,4,Partial High School,Professional,Yes,4,10+ Miles,Europe,51,No,No,0.000491981976665556,22802,-49.63378,-0.05152,Llanelli,P26 3MA,United Kingdom
11405,Single,Female,10000,0,Partial College,Manual,No,2,0-1 Miles,Europe,54,No,Yes,0.997655391693115,11405,-74.51218,155.87707,Herne,65016,Germany
22528,Single,Female,20000,0,High School,Manual,Yes,1,2-5 Miles,Europe,30,No,No,0.00115810870192945,22528,-30.32231,117.76882,Uppingham. Cottesmore,BD7K 5ZL,United Kingdom
17710,Married,Female,30000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,70,No,No,0.000411612360039726,17710,3.5465,-156.47293,Heidenheim,39267,Germany
17857,Single,Female,20000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,26,No,No,0.000112644185719546,17857,13.12147,131.07677,Brive-la-Gaillarde,75228,France
25653,Single,Male,20000,0,High School,Manual,No,1,1-2 Miles,Europe,29,No,No,0.0003553795395419,25653,19.34502,54.87986,Hamburg,30206,Germany
23441,Single,Male,20000,0,Partial High School,Manual,No,2,1-2 Miles,Europe,33,No,No,0.000210672049433924,23441,-5.5394,119.95346,Clermont-Ferrand,96372,France
28570,Single,Female,40000,2,Partial College,Clerical,No,2,0-1 Miles,Europe,34,No,No,0.0510778352618217,28570,-55.24467,-102.9181,Aberdeen,EH2X 7XB,United Kingdom
17204,Single,Female,130000,4,Partial College,Professional,No,4,0-1 Miles,Europe,61,No,No,0.000223286697291769,17204,-38.0896,-175.66025,Rouen,69852,France
17084,Single,Male,20000,0,Partial High School,Manual,No,2,1-2 Miles,Europe,25,No,No,0.000716615002602339,17084,-28.49866,162.91675,Maidstone,W30 1WS,United Kingdom
12646,Single,Male,90000,1,High School,Professional,Yes,2,10+ Miles,Europe,54,No,No,0.00613393681123853,12646,-80.13519,-56.03771,La Rochelle,60293,France
14190,Married,Female,90000,1,High School,Professional,Yes,3,2-5 Miles,Europe,55,No,No,0.0143869128078222,14190,-50.49532,-51.42025,Strasbourg,45970,France
27838,Married,Female,20000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,32,No,No,4.19832649640739E-05,27838,-6.35982,120.32983,L?neburg,29908,Germany
16590,Married,Male,150000,5,Bachelors,Management,Yes,3,10+ Miles,Europe,53,No,No,0.00505794445052743,16590,73.12794,73.77785,Troyes,74330,France
15689,Single,Female,90000,0,Partial College,Professional,No,2,10+ Miles,Europe,61,No,No,0.00925195310264826,15689,59.21985,116.76038,Celle,76542,Germany
12743,Married,Male,40000,2,Partial College,Clerical,No,0,0-1 Miles,Europe,33,No,No,0.00116675556637347,12743,-41.85873,44.53031,Hoyerswerda,90176,Germany
27829,Single,Male,30000,0,Partial College,Clerical,No,1,2-5 Miles,Europe,29,No,No,0.000891859759576619,27829,53.15626,-133.21504,Wilhelmshaven,80262,Germany
19383,Single,Male,20000,0,Partial High School,Manual,No,2,1-2 Miles,Europe,33,No,No,0.000248135940637439,19383,-23.53437,5.45978,Berlin,78377,Germany
21097,Married,Male,20000,0,High School,Manual,No,1,2-5 Miles,Europe,29,No,No,1.519773468317E-05,21097,-62.78071,-56.84797,S�te,22460,France
20803,Single,Female,10000,0,Partial College,Manual,Yes,0,0-1 Miles,Europe,50,No,No,0.000720883719623089,20803,48.05375,111.29757,Ajaccio,3517,France
20899,Single,Female,10000,3,Partial High School,Manual,Yes,2,0-1 Miles,Europe,41,No,No,0.0137091483920813,20899,17.17783,-96.97039,Agen,81675,France
29426,Single,Male,20000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,32,No,No,4.57834503322374E-05,29426,-22.91305,-152.01615,Kinross,Z7 7WL,United Kingdom
21863,Single,Female,90000,1,Partial High School,Skilled Manual,Yes,4,10+ Miles,Europe,58,No,No,0.000512144062668085,21863,79.24,43.97744,Bastia,65997,France
23596,Single,Female,110000,4,Partial College,Professional,Yes,3,5-10 Miles,Europe,49,No,No,0.0234854146838188,23596,-73.4833,58.74058,Sens,15172,France
19939,Married,Male,160000,5,Partial College,Management,Yes,3,10+ Miles,Europe,56,No,No,0.000149473373312503,19939,46.54754,-9.07727,Kinross,B0H 1RQ,United Kingdom
12476,Single,Male,20000,2,High School,Manual,Yes,0,0-1 Miles,Europe,41,No,No,0.00741462176665664,12476,35.12835,-65.71131,Brighton,NH7 7VX,United Kingdom
20937,Single,Female,30000,0,Partial College,Clerical,Yes,1,2-5 Miles,Europe,29,No,No,0.00184398586861789,20937,-64.47286,145.26659,Marseille,34126,France
20939,Single,Male,20000,0,High School,Manual,No,1,1-2 Miles,Europe,30,No,No,0.000287952338112518,20939,-32.99273,-81.87966,Berlin,76826,Germany
17190,Single,Female,120000,4,Partial High School,Professional,Yes,4,10+ Miles,Europe,51,No,No,0.00114457402378321,17190,-20.91423,105.13897,Delmenhorst,38953,Germany
18630,Single,Female,20000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,35,No,No,0.000578084378503263,18630,25.42521,144.18952,Bremen,22951,Germany
12481,Single,Male,10000,2,Partial High School,Manual,Yes,1,0-1 Miles,Europe,42,No,No,0.0535448528826237,12481,-13.92152,101.39235,Bergerac,57801,France
22551,Single,Male,20000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,44,No,No,0.0025660467799753,22551,18.48358,-129.12225,Chalon-sur-Sa�ne,77569,France
26397,Single,Male,130000,4,Partial College,Professional,No,4,5-10 Miles,Europe,61,No,No,0.0010315157705918,26397,-33.13926,-48.13055,Saarlouis,57356,Germany
13571,Married,Male,10000,2,High School,Manual,No,1,0-1 Miles,Europe,38,No,No,0.000153755856445059,13571,57.96538,132.34396,Arles,27887,France
17706,Married,Male,10000,0,Bachelors,Manual,Yes,0,0-1 Miles,Europe,45,No,No,4.35563888459001E-05,17706,36.55953,-171.12983,Bristol,DL3 0OO,United Kingdom
17106,Single,Female,10000,0,Partial High School,Manual,No,2,1-2 Miles,Europe,35,No,No,0.000147237864439376,17106,-2.6713,-168.47718,Flensburg,56137,Germany
21070,Married,Female,20000,2,High School,Manual,No,1,0-1 Miles,Europe,41,No,No,0.000406363658839837,21070,3.93628,128.88979,Besan�on,5898,France
22530,Single,Female,20000,0,High School,Manual,No,1,2-5 Miles,Europe,31,No,No,0.000230316538363695,22530,-81.9229,-146.77343,Berlin,68321,Germany
15463,Single,Male,10000,0,Partial College,Manual,Yes,1,1-2 Miles,Europe,62,Yes,Yes,0.918574810028076,15463,34.71342,-32.76836,Schwedt,17721,Germany
12590,Single,Male,30000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,63,No,Yes,0.60004049539566,12590,-32.94424,154.77007,Schwerin,57640,Germany
24531,Married,Male,130000,3,Bachelors,Management,No,4,5-10 Miles,Europe,48,No,No,0.000579131592530757,24531,-81.74318,-172.94196,Hohen Neuendorf,2986,Germany
24075,Married,Female,10000,3,Partial High School,Manual,Yes,2,0-1 Miles,Europe,41,No,No,0.000317135301884264,24075,62.94793,-112.94192,Laon,46104,France
21068,Single,Male,10000,3,Partial High School,Manual,Yes,2,0-1 Miles,Europe,41,No,No,0.00124866282567382,21068,37.98357,-26.805,New Quay,HI19 9GH,United Kingdom
24867,Single,Female,90000,1,High School,Professional,Yes,3,10+ Miles,Europe,55,No,No,0.00116028217598796,24867,76.37672,-60.46089,Ingolstadt,43040,Germany
21115,Single,Male,30000,0,Partial College,Clerical,Yes,1,2-5 Miles,Europe,29,No,No,0.00184398586861789,21115,7.65846,90.24595,Dunbar,ZM9W 6QF,United Kingdom
14182,Married,Male,110000,4,Partial College,Professional,Yes,4,10+ Miles,Europe,52,No,No,0.00101442402228713,14182,-71.15045,117.97041,Orl�ans,41439,France
15443,Married,Male,10000,0,Graduate Degree,Manual,Yes,0,0-1 Miles,Europe,44,No,No,0.000208280107472092,15443,5.84407,-13.76013,Chichester,E7W 3IF,United Kingdom
11474,Single,Male,20000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,26,No,No,0.0184534303843975,11474,-57.23664,95.36936,Le Puy-en-Velay,27853,France
21094,Single,Female,30000,2,Partial College,Clerical,Yes,2,0-1 Miles,Europe,42,No,No,0.00576332025229931,21094,17.71216,122.88639,Saumur,29495,France
27779,Married,Male,10000,3,Partial High School,Manual,Yes,2,0-1 Miles,Europe,41,No,No,2.31469384743832E-05,27779,-39.63528,-167.13335,Rathenow,26124,Germany
23965,Single,Male,10000,0,Graduate Degree,Manual,No,0,0-1 Miles,Europe,44,No,No,0.000137887051096186,23965,-42.35495,42.75088,Sotteville-l�s-Rouen,97529,France
12539,Single,Male,20000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,71,No,No,0.00010841077164514,12539,21.93728,113.03518,Bath,GF27 4BJ,United Kingdom
11569,Married,Male,30000,1,Bachelors,Clerical,Yes,1,2-5 Miles,Europe,40,No,No,0.00151491665747017,11569,3.49073,-127.50524,Bastia,24084,France
21521,Single,Female,80000,0,Partial College,Professional,No,2,2-5 Miles,Europe,60,No,No,0.0170979425311089,21521,83.89537,-44.99636,H�rouville-Saint-Clair,41337,France
27858,Single,Female,10000,0,Partial College,Manual,No,1,2-5 Miles,Europe,64,No,No,5.85913912800606E-05,27858,-58.05064,125.41508,Llanelli,SQ8Q 2HB,United Kingdom
23221,Single,Male,20000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,34,No,No,0.000805748684797436,23221,-58.3182,-102.22058,Pontarlier,15163,France
18015,Single,Female,30000,2,Partial College,Clerical,Yes,2,0-1 Miles,Europe,42,No,No,0.00784896966069937,18015,-48.87045,-14.78526,Dalkeith,VF7 3NK,United Kingdom
16438,Married,Female,10000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,30,No,No,0.000144671357702464,16438,87.21745,-81.37429,Hamburg,8400,Germany
14973,Single,Female,30000,3,Partial College,Clerical,Yes,1,0-1 Miles,Europe,27,No,No,0.00102603668347001,14973,-63.81764,-147.07919,Zittau,96836,Germany
16198,Single,Male,30000,0,High School,Manual,Yes,1,2-5 Miles,Europe,34,No,No,0.0165974777191877,16198,0.04129,128.75377,Durham,BY0 4LA,United Kingdom
17108,Single,Female,20000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,35,No,No,0.000495755695737898,17108,-88.39249,-167.35693,W?rzburg,42855,Germany
26958,Married,Male,40000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,37,Yes,Yes,0.999972641468048,26958,67.29778,123.80711,Bad Nauheim,66151,Germany
26882,Single,Female,20000,0,High School,Manual,No,1,5-10 Miles,Europe,30,No,No,5.0749872571032E-06,26882,6.99884,154.68498,Aurillac,6742,France
14545,Married,Female,10000,0,Partial College,Manual,Yes,0,1-2 Miles,Europe,50,No,No,0.000979470205493271,14545,-38.15017,-131.23335,Salzgitter,67878,Germany
12467,Single,Female,20000,1,Partial College,Manual,No,1,0-1 Miles,Europe,39,No,No,0.0040334309451282,12467,-59.21409,114.2537,Dijon,93861,France
11581,Married,Female,40000,0,Bachelors,Professional,Yes,0,0-1 Miles,Europe,40,No,No,0.0578399114310741,11581,23.9401,-171.79263,Fulda,43019,Germany
12746,Single,Male,10000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,35,No,No,0.00698456028476357,12746,33.1825,-88.50597,Gie?en,23610,Germany
16936,Married,Female,10000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,70,No,No,9.40428071771748E-06,16936,-12.13243,-65.54476,Pontypridd,P86 8FX,United Kingdom
19074,Married,Female,70000,1,Partial High School,Skilled Manual,Yes,4,10+ Miles,Europe,58,No,No,0.00130930740851909,19074,-31.58665,-116.57058,Knighton,RS15 0XD,United Kingdom
26395,Single,Female,90000,0,Partial College,Professional,Yes,2,10+ Miles,Europe,61,No,No,0.00163312489166856,26395,-3.35092,-174.31323,Dalbeattie,VH4 2RB,United Kingdom
19500,Married,Male,40000,0,Bachelors,Skilled Manual,Yes,0,0-1 Miles,Europe,43,Yes,Yes,0.984685063362122,19500,44.97888,55.53308,Taunton,LL49 1NU,United Kingdom
12869,Married,Female,20000,0,High School,Manual,No,1,2-5 Miles,Europe,30,No,No,0.00069979828549549,12869,-2.71449,-155.04836,St. Ives,Z3 1UN,United Kingdom
20050,Single,Female,30000,0,High School,Manual,No,1,2-5 Miles,Europe,34,No,No,0.0140815274789929,20050,57.77405,37.599,Berlin,23039,Germany
